,GAME,KEYWORDS,AUTHOR,YTVIDEONAME,YTLINK,DEMOLINK
,csgo,0:09-0:14 saisaki 5k famas fast ace spray ancient,TypicalApple,GOSPEL | FRAGSHOW #38 by @getxrbtw | DEMOS IN DESC,https://www.youtube.com/watch?v=55bE-B3D-Bo&ab_channel=TypicalApple,https://mega.nz/file/suB0jQRb#BppQBbYHyU-Pa1Ivfhq5fD0kM2XgKGMQj_jcZgQvuM0
,csgo,0:14-0:22 Onamonx 4k deagle only hs onetaps mirage,TypicalApple,GOSPEL | FRAGSHOW #38 by @getxrbtw | DEMOS IN DESC,https://www.youtube.com/watch?v=55bE-B3D-Bo&ab_channel=TypicalApple,https://mega.nz/file/s6oVUDYY#lKOSjOoPqhpnvJd2CtI_mvEqc_cKykYr4zJhFMbQ-tc
,csgo,0:22-0:26 mell 1k awp jumsphot mirage,TypicalApple,GOSPEL | FRAGSHOW #38 by @getxrbtw | DEMOS IN DESC,https://www.youtube.com/watch?v=55bE-B3D-Bo&ab_channel=TypicalApple,https://mega.nz/file/pyYWHRJZ#BANkH6IKXCNPtV-1z7nwrJ5mHDzKqc9nDvC8Y3GMTCI
,csgo,0:26-0:33 s1mple 4k cz75a hs train,TypicalApple,GOSPEL | FRAGSHOW #38 by @getxrbtw | DEMOS IN DESC,https://www.youtube.com/watch?v=55bE-B3D-Bo&ab_channel=TypicalApple,https://mega.nz/file/E6x0iJ6Z#MGg23jwO_Ejc8dh_xx9CjAQoHL5hkrtNLNW7FlSCrBs
,csgo,0:33-0:37 kenzor 4k deagle onetaps hs double overpass,TypicalApple,GOSPEL | FRAGSHOW #38 by @getxrbtw | DEMOS IN DESC,https://www.youtube.com/watch?v=55bE-B3D-Bo&ab_channel=TypicalApple,https://mega.nz/file/0q5DDDCD#h6z1TZnjJ9XYijPoIyHGQS1pN5uVGOi7Gsq7V5wnwaw
,csgo,0:37-0:44 mozgolimb 3k awp noscopes office,TypicalApple,GOSPEL | FRAGSHOW #38 by @getxrbtw | DEMOS IN DESC,https://www.youtube.com/watch?v=55bE-B3D-Bo&ab_channel=TypicalApple,https://mega.nz/file/VqYBwACA#qg3PcC-mpZLxJ9_0IYmHXA_wr6UTXAVkeY-gY_lUlPs
,csgo,0:45-0:54 KennyS 5k awp double inferno,TypicalApple,GOSPEL | FRAGSHOW #38 by @getxrbtw | DEMOS IN DESC,https://www.youtube.com/watch?v=55bE-B3D-Bo&ab_channel=TypicalApple,https://mega.nz/file/JyRnkTrD#YnZ7eowcH1_iW315sAZJKwogDSCyheuLFqmHU70xp9w
,csgo,0:54 broky 3k awp tec9 inferno,TypicalApple,GOSPEL | FRAGSHOW #38 by @getxrbtw | DEMOS IN DESC,https://www.youtube.com/watch?v=55bE-B3D-Bo&ab_channel=TypicalApple,https://mega.nz/file/o7ICGaKR#7UKQbEdURN5e7bQsxvmV0eqArYp0km2396bCujy0VK8
,csgo,0:00-0:07 minigot 4k m4a4 spray vertigo,TypicalApple,Victory Music | FRAGSHOW #39 by @chopa8092 | DEMOS IN DESC,https://www.youtube.com/watch?v=uhI_EaEO86E&ab_channel=TypicalApple,https://mega.nz/file/F6onDBbT#T7jkYbkGq4G1IfAwWbJLRi00JIs4MNYhjvs9MlUBGP8
,csgo,0:07-0:12 senone 1k awp bunnyhop noscope mirage,TypicalApple,Victory Music | FRAGSHOW #39 by @chopa8092 | DEMOS IN DESC,https://www.youtube.com/watch?v=uhI_EaEO86E&ab_channel=TypicalApple,https://mega.nz/file/86Jj3BzS#j0qs7QTnkUu7DbreOKnE9mc6OinayJ6G6StXws_dxy0
,csgo,0:12-0:20 joel 5k DualBerettas inferno,TypicalApple,Victory Music | FRAGSHOW #39 by @chopa8092 | DEMOS IN DESC,https://www.youtube.com/watch?v=uhI_EaEO86E&ab_channel=TypicalApple,https://mega.nz/file/03QHEAAC#2X5UHfRobJr0ZEOePhvAG0wCXkoA2y-XHrpdd_gO3TM
,csgo,0:20-0:26 flxwless- 5k ak47 spray overpass,TypicalApple,Victory Music | FRAGSHOW #39 by @chopa8092 | DEMOS IN DESC,https://www.youtube.com/watch?v=uhI_EaEO86E&ab_channel=TypicalApple,https://mega.nz/file/A6gknSwZ#0ujXA5L-Lbk3FOOKbjY2RCZLxf3PuAec3t7_R_I7qFg
,csgo,0:27-0:36 flamixist 4k deagle only hs mirage,TypicalApple,Victory Music | FRAGSHOW #39 by @chopa8092 | DEMOS IN DESC,https://www.youtube.com/watch?v=uhI_EaEO86E&ab_channel=TypicalApple,https://mega.nz/file/Mmgi2bZa#EXPgjm8CWpI6R4PM2tFaDahw-ckMoSrmJ2w69zT3D4I
,csgo,0:36-0:43 cooper 5k usp-s onetaps dust2,TypicalApple,Victory Music | FRAGSHOW #39 by @chopa8092 | DEMOS IN DESC,https://www.youtube.com/watch?v=uhI_EaEO86E&ab_channel=TypicalApple,https://mega.nz/file/krYAXCCC#sC1DbM7RiVfbxR6SGV-Uf7cmH7dhQS_Zlx9aDrrfBao
,csgo,0:43-0:55 fleshensky 1k awp runboost nuke,TypicalApple,Victory Music | FRAGSHOW #39 by @chopa8092 | DEMOS IN DESC,https://www.youtube.com/watch?v=uhI_EaEO86E&ab_channel=TypicalApple,https://mega.nz/file/YygngabI#EMwJK8XVrHbJI2QO8XiV2Zh4IbmVxXBI0U5C_r5HoKY
,csgo,0:55-1:02 Mikzuu 5k deagle only onetaps hs nuke,TypicalApple,Victory Music | FRAGSHOW #39 by @chopa8092 | DEMOS IN DESC,https://www.youtube.com/watch?v=uhI_EaEO86E&ab_channel=TypicalApple,https://mega.nz/file/wuoCWIhD#19DM6VCyejygUVBVgPjzlq3YHj9fivuMtPH_SONvIqI
,csgo,1:02-1:18 alkokot 4k m4a4 spray office,TypicalApple,Victory Music | FRAGSHOW #39 by @chopa8092 | DEMOS IN DESC,https://www.youtube.com/watch?v=uhI_EaEO86E&ab_channel=TypicalApple,https://mega.nz/file/16BTVDSa#hNCVSdnm3mpx-_1AQctckuE7l4MYg_GSTL95kqdYCBE
,csgo,0:00-0:16 chpewixX 4k p250 inferno,TypicalApple,Town | FRAGSHOW #40 by @IIIaRA | DEMOS IN DESC,https://www.youtube.com/watch?v=ZVZE_J-Ip1M&ab_channel=TypicalApple,https://mega.nz/file/R3p0SbpK#EYOuk0AFpkwFJ_s_n1JNm0CWdAHOWX_S5Kkpc8kzmpM
,csgo,0:17-0:24 Cooper 4k glock mirage,TypicalApple,Town | FRAGSHOW #40 by @IIIaRA | DEMOS IN DESC,https://www.youtube.com/watch?v=ZVZE_J-Ip1M&ab_channel=TypicalApple,https://mega.nz/file/ZqojkLZA#9C4SL62dP-i0q_Vo0q785GQ9qdAGKt63qNnI1h4kizA
,csgo,0:25-0:39 Zmurf 5k awp ace inferno,TypicalApple,Town | FRAGSHOW #40 by @IIIaRA | DEMOS IN DESC,https://www.youtube.com/watch?v=ZVZE_J-Ip1M&ab_channel=TypicalApple,https://mega.nz/file/B2oS1RzT#Su4GEB-RFQ0l8WxDZ3iZXbRg72QRsnm-kiL6mOeOd6c
,csgo,0:40-0:47 Fut_Bass 3k ssg08 noscope jumpshot mirage,TypicalApple,Town | FRAGSHOW #40 by @IIIaRA | DEMOS IN DESC,https://www.youtube.com/watch?v=ZVZE_J-Ip1M&ab_channel=TypicalApple,https://mega.nz/file/l6gSyByI#0upaBRTKzWmzb7Td6_aoKKe6LNc7Hy9gqVPW15JldfI
,csgo,0:48-0:59 MakeZ 4k deagle only hs nuke,TypicalApple,Town | FRAGSHOW #40 by @IIIaRA | DEMOS IN DESC,https://www.youtube.com/watch?v=ZVZE_J-Ip1M&ab_channel=TypicalApple,https://mega.nz/file/574T0JgA#-Xscc7bXohxz8x4QlrlmKOZO4D55J1UPCnkU-6KEg24
,csgo,0:59-1:06 obviousss 4k awp double dust2,TypicalApple,Town | FRAGSHOW #40 by @IIIaRA | DEMOS IN DESC,https://www.youtube.com/watch?v=ZVZE_J-Ip1M&ab_channel=TypicalApple,https://mega.nz/file/9zZkTbZZ#1Wchrl0bNl1n4pXcDMxPTxUSvrJb1xQg6rAEPsRzbmg
,csgo,1:07-1:23 ROMAAROR 4K deagle only hs onetaps dust2,TypicalApple,Town | FRAGSHOW #40 by @IIIaRA | DEMOS IN DESC,https://www.youtube.com/watch?v=ZVZE_J-Ip1M&ab_channel=TypicalApple,https://mega.nz/file/ljBShKoR#IfcDKB3HBTCJLK3c4PPhNpDwniAW7ZRYCpY8C5Tl-1k
,csgo,0:00-0:16 anytime 4k ssg08 only hs train,TypicalApple,New Drank | FRAGSHOW #41 by @JustXrexX | DEMOS IN DESC,https://www.youtube.com/watch?v=rJWFMtehZtY&ab_channel=TypicalApple,https://mega.nz/file/InJVDIaT#kl1P3wYIPli5mC0okhcoWN9gFj-fqLagd_gUElPQHPA
,csgo,0:16-0:22 rightgame 5k usp fast ace nuke,TypicalApple,New Drank | FRAGSHOW #41 by @JustXrexX | DEMOS IN DESC,https://www.youtube.com/watch?v=rJWFMtehZtY&ab_channel=TypicalApple,https://mega.nz/file/gu5h0ACI#Y8jUkOwYM22uKG2GSWZ9JbxglXfPpdVLy8DhvakUXhU
,csgo,0:22-0:31 Marv1k 5k deagle awp ace mirage,TypicalApple,New Drank | FRAGSHOW #41 by @JustXrexX | DEMOS IN DESC,https://www.youtube.com/watch?v=rJWFMtehZtY&ab_channel=TypicalApple,https://mega.nz/file/w7BDzY5R#CUkD0YtUceqS2Q3ZvChqqggMFnFvyPnzWFrF7eSYJFE
,csgo,0:32-0:38 pokaHAHA 4k deagle mirage,TypicalApple,New Drank | FRAGSHOW #41 by @JustXrexX | DEMOS IN DESC,https://www.youtube.com/watch?v=rJWFMtehZtY&ab_channel=TypicalApple,https://mega.nz/file/RiBihArR#Ul7fj7QBGSODLpVXLNJ8EYT_TFPqD_vyhsCula2DhN8
,csgo,0:39-0:47 BaZak 5k ak47 usp spray inferno,TypicalApple,New Drank | FRAGSHOW #41 by @JustXrexX | DEMOS IN DESC,https://www.youtube.com/watch?v=rJWFMtehZtY&ab_channel=TypicalApple,https://mega.nz/file/supj0CJJ#T1WGldfEGqlk4fV9FK8xU4H0So-yEnK57PINYA3c5iA
,csgo,0:47-0:55 coldzera 4k awp jumpshot ancient,TypicalApple,New Drank | FRAGSHOW #41 by @JustXrexX | DEMOS IN DESC,https://www.youtube.com/watch?v=rJWFMtehZtY&ab_channel=TypicalApple,https://mega.nz/file/cqZTCbJD#7_1d7xKwx53lzIbbiO6ys3JUEY9w_op5pqsnHXQsdwA
,csgo,0:55-1:02 innocent 4k deagle only hs nuke,TypicalApple,New Drank | FRAGSHOW #41 by @JustXrexX | DEMOS IN DESC,https://www.youtube.com/watch?v=rJWFMtehZtY&ab_channel=TypicalApple,https://mega.nz/file/J35gWDSB#5KVV8KDPTmiKoslH67AtQqt9RlHNecBymET9PPvByVk
,csgo,1:03-1:16 jL-13 5k awp double mirage,TypicalApple,New Drank | FRAGSHOW #41 by @JustXrexX | DEMOS IN DESC,https://www.youtube.com/watch?v=rJWFMtehZtY&ab_channel=TypicalApple,https://mega.nz/file/ZnB3QRoa#4NVkkP9aBOt_lGKofp3_3aV_2PV_2natJvg-KLEFfQYDEMO
,csgo,0:00-0:12 maveroff 3k awp iris,TypicalApple,Omen | FRAGSHOW #42 by @fozn7436 | DEMOS IN DESC,https://www.youtube.com/watch?v=4xDA8xzqiKA&ab_channel=TypicalApple,https://mega.nz/file/xj4jnaBB#ta9xrcYJRyMFBr5Oy6aeqgYyLPkg6SXhFiFUwJPGklY
,csgo,0:12-0:16 Anytime 4k deagle nuke,TypicalApple,Omen | FRAGSHOW #42 by @fozn7436 | DEMOS IN DESC,https://www.youtube.com/watch?v=4xDA8xzqiKA&ab_channel=TypicalApple,https://mega.nz/file/5n5RWQKI#U5x39EG0wQmUEMyw28MJDZqGcQoJP75E3yzlJGHGVGU
,csgo,0:17-0:27 Espiranto 5k usp only hs mirage,TypicalApple,Omen | FRAGSHOW #42 by @fozn7436 | DEMOS IN DESC,https://www.youtube.com/watch?v=4xDA8xzqiKA&ab_channel=TypicalApple,https://mega.nz/file/p65HEayI#ANINxA7bCUp7T8AZW3wZRbont7ScWt4fSdiK0JBbl_c
,csgo,0:27-0:35 graviti 5k glock18 only hs inferno,TypicalApple,Omen | FRAGSHOW #42 by @fozn7436 | DEMOS IN DESC,https://www.youtube.com/watch?v=4xDA8xzqiKA&ab_channel=TypicalApple,https://mega.nz/file/YyYyEajY#A5I7H6X0R3_qH_wX3zlk1jJnuq0kGmhkfKF43NQdZ_o
,csgo,0:35-0:40 buGGe- 3k deagle only hs mirage,TypicalApple,Omen | FRAGSHOW #42 by @fozn7436 | DEMOS IN DESC,https://www.youtube.com/watch?v=4xDA8xzqiKA&ab_channel=TypicalApple,https://mega.nz/file/wuphjSTa#OiyXv2efHTFV7xHPm86tgaTIp5CwZ6Ck-6gbr8VJnzY
,csgo,0:40-0:46 ID 3k deagle cache,TypicalApple,Omen | FRAGSHOW #42 by @fozn7436 | DEMOS IN DESC,https://www.youtube.com/watch?v=4xDA8xzqiKA&ab_channel=TypicalApple,https://mega.nz/file/duQRFbjJ#z1TKM7QBghttdY5by4cj3aIkhcDTmw9h2X1M05CN_s4
,csgo,0:47-1:02 JUST 5k dual berettas fast ace overpass,TypicalApple,Omen | FRAGSHOW #42 by @fozn7436 | DEMOS IN DESC,https://www.youtube.com/watch?v=4xDA8xzqiKA&ab_channel=TypicalApple,https://mega.nz/file/Mug0UQrT#yrrMK1bmmHNddpv__zCV5zRot-6yUp7h4GTe4ClnBkc
,csgo,0:00-0:15 spector 5k deagle fast ace hs nuke,TypicalApple,Let It Snow | FRAGSHOW #43 by @txdvy | DEMOS IN DESC,https://www.youtube.com/watch?v=VSG-6DvzFG0&ab_channel=TypicalApple,https://mega.nz/file/Uv4UiRhZ#FpJHVYfIuzMe_zzAn_Hg9duQ3T0pD53L19Ahi72Min8
,csgo,0:16-0:19 yardy-know 5k m4a1-s spray anubis,TypicalApple,Let It Snow | FRAGSHOW #43 by @txdvy | DEMOS IN DESC,https://www.youtube.com/watch?v=VSG-6DvzFG0&ab_channel=TypicalApple,https://mega.nz/file/0iZ3GJRK#MQU1YpNdLuHtXuQrFC2UzXMLHSAlvAHu9z7ewFMDJ1M
,csgo,0:19-0:23 ID 1k awp runboost inferno,TypicalApple,Let It Snow | FRAGSHOW #43 by @txdvy | DEMOS IN DESC,https://www.youtube.com/watch?v=VSG-6DvzFG0&ab_channel=TypicalApple,https://mega.nz/file/9mxBWKYb#YdnsRTI6K7NVbwWpf341jnjqHM_cibZlb4Ip5dn8U3c
,csgo,0:24-0:27 JRNASTY 4k ak47 spray dust2,TypicalApple,Let It Snow | FRAGSHOW #43 by @txdvy | DEMOS IN DESC,https://www.youtube.com/watch?v=VSG-6DvzFG0&ab_channel=TypicalApple,https://mega.nz/file/gng2UQIQ#LgfIDfUlYmO53GyyzGA5wRIbheiU-sg8v0xlV48zBA8
,csgo,0:28-0:35 LobalsLove 5k deagle hs cbble,TypicalApple,Let It Snow | FRAGSHOW #43 by @txdvy | DEMOS IN DESC,https://www.youtube.com/watch?v=VSG-6DvzFG0&ab_channel=TypicalApple,https://mega.nz/file/8qBgULZb#6E8T8mYB2LJ9b1TiAarNUNlt__GyZCYLWHN2cx8szf0
,csgo,0:35-0:39 _qBK 5k mp9 5k spray fast ace vertigo,TypicalApple,Let It Snow | FRAGSHOW #43 by @txdvy | DEMOS IN DESC,https://www.youtube.com/watch?v=VSG-6DvzFG0&ab_channel=TypicalApple,https://mega.nz/file/QuAUURCC#lPJJbzLKNo8Lvt-rtrhSLyF7pEsxnBzCG19sBk-9X9w
,csgo,0:39-0:53 mishagangbits 4k awp overpass,TypicalApple,Let It Snow | FRAGSHOW #43 by @txdvy | DEMOS IN DESC,https://www.youtube.com/watch?v=VSG-6DvzFG0&ab_channel=TypicalApple,https://mega.nz/file/xjZC3ZYJ#DCPvUZCwb144erl0hy7qBjz9Li7t_vlgvulWGXa0fsk
,csgo,0:54-0:58 mishagangbits 3k famas spray inferno,TypicalApple,Let It Snow | FRAGSHOW #43 by @txdvy | DEMOS IN DESC,https://www.youtube.com/watch?v=VSG-6DvzFG0&ab_channel=TypicalApple,https://mega.nz/file/8ipQzboT#zBS2AXGbGYJuTI4o4JRUegvvyYJgfRltY7k7rQKiCUk
,csgo,0:59-1:08 mishagangbits 3k fiveseven nuke,TypicalApple,Let It Snow | FRAGSHOW #43 by @txdvy | DEMOS IN DESC,https://www.youtube.com/watch?v=VSG-6DvzFG0&ab_channel=TypicalApple,https://mega.nz/file/trYWiCzT#kdtvTVEhgZpoykTr3FdMk3CHhvmcXIXYecmE3DZxBDQ
,csgo,0:00-0:11 zulfix 1k awp jumpshot dust2,TypicalApple,endless november | FRAGSHOW #44 by @ectaction2185 | DEMOS IN DESC,https://www.youtube.com/watch?v=KqIDZ3-3UNw&ab_channel=TypicalApple,https://mega.nz/file/o7o3TJxS#oQAHs9UHeT83qXm40P40xMnpiCDu_7iRLzssyahl7ww
,csgo,0:11-0:17 PwnAlone 4k deagle hs mirage,TypicalApple,endless november | FRAGSHOW #44 by @ectaction2185 | DEMOS IN DESC,https://www.youtube.com/watch?v=KqIDZ3-3UNw&ab_channel=TypicalApple,https://mega.nz/file/8iRCQTrI#QcogM-rQgWxjfD5sJiuRweKGkXVuvXOAC_TiqIeaRcU
,csgo,0:18-0:25 odmrazacz 3k deagle & awp double mirage,TypicalApple,endless november | FRAGSHOW #44 by @ectaction2185 | DEMOS IN DESC,https://www.youtube.com/watch?v=KqIDZ3-3UNw&ab_channel=TypicalApple,https://mega.nz/file/xnpzXYyL#tBotxT-Cx281W_gqbrAq0g7RG2Sl2K8LbxJTiuuTpGk
,csgo,0:25-0:33 krasnal 5k dual berettas mirage,TypicalApple,endless november | FRAGSHOW #44 by @ectaction2185 | DEMOS IN DESC,https://www.youtube.com/watch?v=KqIDZ3-3UNw&ab_channel=TypicalApple,https://mega.nz/file/g2Qn0C7Q#vcaIiEHMtD5Ku1c1ThIph8Bv6ddf9TWIH5wHEUtHwg4
,csgo,0:33-0:42 KEi 5k deagle only hs overpass,TypicalApple,endless november | FRAGSHOW #44 by @ectaction2185 | DEMOS IN DESC,https://www.youtube.com/watch?v=KqIDZ3-3UNw&ab_channel=TypicalApple,https://mega.nz/file/EuQFwAgI#XCJYupWm9av2GipvJeLmG3TYwQAy5g82fQtvX5F9IWg
,csgo,0:43-0:51 bichopxD 5k usps fast ace only hs dust2,TypicalApple,endless november | FRAGSHOW #44 by @ectaction2185 | DEMOS IN DESC,https://www.youtube.com/watch?v=KqIDZ3-3UNw&ab_channel=TypicalApple,https://mega.nz/file/lyJjDQ5Y#thlnnka_1pzDT8zB1pSWFkgjQOT07NrX_QrQenr9FjQ
,csgo,0:52-0:58 lauNX 3k ak47 runboost spray vertigo,TypicalApple,endless november | FRAGSHOW #44 by @ectaction2185 | DEMOS IN DESC,https://www.youtube.com/watch?v=KqIDZ3-3UNw&ab_channel=TypicalApple,https://mega.nz/file/gzwzHbLZ#YmKrxJCUZlsHxpvAi37RtYIzeDgHYUYZ9fNPvTeq7II
,csgo,0:58-1:10 Pechyn 5k deagle anubis,TypicalApple,endless november | FRAGSHOW #44 by @ectaction2185 | DEMOS IN DESC,https://www.youtube.com/watch?v=KqIDZ3-3UNw&ab_channel=TypicalApple,https://mega.nz/file/lqpGRLpY#J-dKj8cYQIYzjjZ_v3SjiKVVFGO6UDAGx9aHBl6Y5aw
,csgo,1:10-1:25 Brzechu 5k ak47 spray fast ace anubis,TypicalApple,endless november | FRAGSHOW #44 by @ectaction2185 | DEMOS IN DESC,https://www.youtube.com/watch?v=KqIDZ3-3UNw&ab_channel=TypicalApple,https://mega.nz/file/YmBT3Iib#XwqAHLAh3tfeQvaGGoT2CRb36tzGTr9WH2mzBReszwI
,csgo,0:00-0:19 Fredo657 4k awp mirage,TypicalApple,Afraid | FRAGSHOW #45 by @flameaep | DEMOS IN DESC,https://www.youtube.com/watch?v=a-53MyXx2qs&ab_channel=TypicalApple,https://mega.nz/file/JjIknQBQ#M50c1MEsnloDpHccBEZNA7jSPVTfUp1GD7su4GnW_8g
,csgo,0:19-0:24 murkamki 5k m4a4 spray fast ace vertigo,TypicalApple,Afraid | FRAGSHOW #45 by @flameaep | DEMOS IN DESC,https://www.youtube.com/watch?v=a-53MyXx2qs&ab_channel=TypicalApple,https://mega.nz/file/Vih33DCB#FH3fEU9pFd4v3WLd0oppO26qvbZa2Gu30Gk0fQ4RNNg
,csgo,0:25-0:32 mozgolimb 3k deagle only hs mirage,TypicalApple,Afraid | FRAGSHOW #45 by @flameaep | DEMOS IN DESC,https://www.youtube.com/watch?v=a-53MyXx2qs&ab_channel=TypicalApple,https://mega.nz/file/EjpBwYqJ#h4FbaF5Tkp4zKXWvPwLHSqTmo_WkYiYAgoR097MzVxU
,csgo,0:32-0:36 reider 1k ssg08 jumpshot mirage,TypicalApple,Afraid | FRAGSHOW #45 by @flameaep | DEMOS IN DESC,https://www.youtube.com/watch?v=a-53MyXx2qs&ab_channel=TypicalApple,https://mega.nz/file/snYlAIrI#awPlJC3lms6vcREKdJ3__FNsCg35BujkMQ2y84p42Dk
,csgo,0:37-0:46 klifen 1k awp jumpshot cbble,TypicalApple,Afraid | FRAGSHOW #45 by @flameaep | DEMOS IN DESC,https://www.youtube.com/watch?v=a-53MyXx2qs&ab_channel=TypicalApple,https://mega.nz/file/YrBVRIzD#eV7JKqotLzD6ofX-o5czKLjsR-YUOmdzu96GWSyKFpQ
,csgo,0:47-1:04 MilaNemo 5k he awp double inferno,TypicalApple,Afraid | FRAGSHOW #45 by @flameaep | DEMOS IN DESC,https://www.youtube.com/watch?v=a-53MyXx2qs&ab_channel=TypicalApple,https://mega.nz/file/VjoBhY6C#2zmq4wNNOkHFJ8psb6WcS7OIIhOGJECa52pnTPYIgd8
,csgo,1:04-1:11 impala 5k dualberettas fast ace inferno,TypicalApple,Afraid | FRAGSHOW #45 by @flameaep | DEMOS IN DESC,https://www.youtube.com/watch?v=a-53MyXx2qs&ab_channel=TypicalApple,https://mega.nz/file/B6JQQZrS#zTUMcZOHzFRbnpapeOdKj0DWVkmf2YKVazDq2v_JXM0
,csgo,1:11-1:34 NTG 5k m4a1s spray fast ace ancient,TypicalApple,Afraid | FRAGSHOW #45 by @flameaep | DEMOS IN DESC,https://www.youtube.com/watch?v=a-53MyXx2qs&ab_channel=TypicalApple,https://mega.nz/file/BuRmyRbK#J6bYtIZKpyneGyh6o5rOTycjC7Ku43fqVaiNJQU-BH0
,csgo,00:05 racehop_2k_cache_deagle_34300,racehop,[edit cs:fo] Meridian | FREE DEMOS IN DESC,https://www.youtube.com/watch?v=sUWjABO4xn0&ab_channel=racehop,https://mega.nz/folder/Nl9UyDDC#nsWsTDUp8_uAgtCkPnst3g/file/l11lDTTb
,csgo,00:09 racehop_2k_cache_deagle_47600,racehop,[edit cs:fo] Meridian | FREE DEMOS IN DESC,https://www.youtube.com/watch?v=sUWjABO4xn0&ab_channel=racehop,https://mega.nz/folder/Nl9UyDDC#nsWsTDUp8_uAgtCkPnst3g/file/A0tHDRzb
,csgo,00:14 racehop_2k_dust2_ak47_77000,racehop,[edit cs:fo] Meridian | FREE DEMOS IN DESC,https://www.youtube.com/watch?v=sUWjABO4xn0&ab_channel=racehop,https://mega.nz/folder/Nl9UyDDC#nsWsTDUp8_uAgtCkPnst3g/file/UssVGLwC
,csgo,00:18 racehop_4k_dust2_ak47_112700,racehop,[edit cs:fo] Meridian | FREE DEMOS IN DESC,https://www.youtube.com/watch?v=sUWjABO4xn0&ab_channel=racehop,https://mega.nz/folder/Nl9UyDDC#nsWsTDUp8_uAgtCkPnst3g/file/RlsTWL4I
,csgo,00:25 racehop_inf_2k_deagle_66000,racehop,[edit cs:fo] Meridian | FREE DEMOS IN DESC,https://www.youtube.com/watch?v=sUWjABO4xn0&ab_channel=racehop,https://mega.nz/folder/Nl9UyDDC#nsWsTDUp8_uAgtCkPnst3g/file/Vl1hTTgR
,csgo,00:32 racehop_inf_awp_4k_85000,racehop,[edit cs:fo] Meridian | FREE DEMOS IN DESC,https://www.youtube.com/watch?v=sUWjABO4xn0&ab_channel=racehop,https://mega.nz/folder/Nl9UyDDC#nsWsTDUp8_uAgtCkPnst3g/file/UotXCRwZ
,csgo,00:37 racehop_vert_m4a1-s_4k_149700,racehop,[edit cs:fo] Meridian | FREE DEMOS IN DESC,https://www.youtube.com/watch?v=sUWjABO4xn0&ab_channel=racehop,https://mega.nz/folder/Nl9UyDDC#nsWsTDUp8_uAgtCkPnst3g/file/8glBTBIC
,csgo,00:42 racehop_2k_mir_ak47_86000,racehop,[edit cs:fo] Meridian | FREE DEMOS IN DESC,https://www.youtube.com/watch?v=sUWjABO4xn0&ab_channel=racehop,https://mega.nz/folder/Nl9UyDDC#nsWsTDUp8_uAgtCkPnst3g/file/ss1nyZ7C
,csgo,00:46 racehop_mir_awp_noscope_69100,racehop,[edit cs:fo] Meridian | FREE DEMOS IN DESC,https://www.youtube.com/watch?v=sUWjABO4xn0&ab_channel=racehop,https://mega.nz/folder/Nl9UyDDC#nsWsTDUp8_uAgtCkPnst3g/file/wkkXDJba
,csgo,00:50 racehop_awp_2k_nocsope_198800_203600,racehop,[edit cs:fo] Meridian | FREE DEMOS IN DESC,https://www.youtube.com/watch?v=sUWjABO4xn0&ab_channel=racehop,https://mega.nz/folder/Nl9UyDDC#nsWsTDUp8_uAgtCkPnst3g/file/Zo11AJrI
,csgo,00:53 Breathless_usp-s_jumpshot_shortdust_37000,racehop,[edit cs:fo] Meridian | FREE DEMOS IN DESC,https://www.youtube.com/watch?v=sUWjABO4xn0&ab_channel=racehop,https://mega.nz/folder/Nl9UyDDC#nsWsTDUp8_uAgtCkPnst3g/file/9w0l2bZK
,csgo,00:57 Breathless_lake_jumpshot_26061_awp,racehop,[edit cs:fo] Meridian | FREE DEMOS IN DESC,https://www.youtube.com/watch?v=sUWjABO4xn0&ab_channel=racehop,https://mega.nz/folder/Nl9UyDDC#nsWsTDUp8_uAgtCkPnst3g/file/U5lHkJpZ
,csgo,00:59 Breathless_ak_1tap_54588,racehop,[edit cs:fo] Meridian | FREE DEMOS IN DESC,https://www.youtube.com/watch?v=sUWjABO4xn0&ab_channel=racehop,https://mega.nz/folder/Nl9UyDDC#nsWsTDUp8_uAgtCkPnst3g/file/F0szEJxb
,csgo,01:01 Breathless_awp_3k_short_34789,racehop,[edit cs:fo] Meridian | FREE DEMOS IN DESC,https://www.youtube.com/watch?v=sUWjABO4xn0&ab_channel=racehop,https://mega.nz/folder/Nl9UyDDC#nsWsTDUp8_uAgtCkPnst3g/file/FkslXLqL
,csgo,01:05 Breathless_awp_runboost_jumpshot_103400,racehop,[edit cs:fo] Meridian | FREE DEMOS IN DESC,https://www.youtube.com/watch?v=sUWjABO4xn0&ab_channel=racehop,https://mega.nz/folder/Nl9UyDDC#nsWsTDUp8_uAgtCkPnst3g/file/BltXXJLb
,csgo,01:08 Breathless_Jumpshot_Wallbang_Lake_17722_awp,racehop,[edit cs:fo] Meridian | FREE DEMOS IN DESC,https://www.youtube.com/watch?v=sUWjABO4xn0&ab_channel=racehop,https://mega.nz/folder/Nl9UyDDC#nsWsTDUp8_uAgtCkPnst3g/file/Qt0BkDrS
,csgo,01:10 Breathless_vertigo_jumpshot_25800_awp,racehop,[edit cs:fo] Meridian | FREE DEMOS IN DESC,https://www.youtube.com/watch?v=sUWjABO4xn0&ab_channel=racehop,https://mega.nz/folder/Nl9UyDDC#nsWsTDUp8_uAgtCkPnst3g/file/d59TEBiB
